tileid,class,quantile
161221,4,1.0
161222,4,1.0
161223,3,0.791
161224,4,0.984
161225,4,0.996
161226,4,1.0
161259,1,0.075
161260,1,0.021
161264,4,1.0
161265,4,1.0
161266,4,1.0
161267,3,0.592
161268,3,0.688
161391,2,0.347
161392,2,0.476
161396,3,0.637
161419,4,0.906
161424,3,0.891
161427,2,0.179
161428,2,0.139
161440,2,0.331
161441,3,0.556
161445,2,0.188
161457,3,0.53
161464,4,0.968
161466,3,0.699
161470,2,0.397
161471,3,0.793
161474,3,0.532
161475,3,0.511
161477,4,0.973
161478,2,0.128
161479,4,0.937
161480,4,0.989
161481,3,0.511
161482,2,0.161
161485,2,0.295
161486,2,0.176
161487,3,0.635
161488,3,0.519
161489,3,0.884
161490,3,0.767
161495,2,0.386
161496,4,0.997
161497,2,0.482
161498,4,0.953
161499,2,0.342
161500,2,0.284
161501,3,0.817
161502,3,0.835
161503,3,0.567
161504,2,0.18
161505,3,0.797
161506,4,0.975
161507,4,1.0
161508,2,0.224
161509,4,1.0
161510,3,0.61
161511,2,0.39
161512,3,0.72
161513,3,0.722
161514,3,0.803
161515,4,0.937
161516,2,0.321
161517,2,0.173
161518,3,0.834
161519,2,0.158
161520,1,0.014
161521,4,1.0
161522,3,0.841
161523,1,0.029
161524,1,0.035
161530,4,0.937
161531,1,0.01
161532,4,1.0
161533,1,0.095
161538,4,0.984
161539,3,0.509
161540,4,1.0
161541,4,1.0
161542,4,1.0
161543,2,0.48
161544,3,0.817
161545,1,0.054
161546,4,1.0
161547,3,0.756
161548,3,0.744
161549,2,0.376
161550,2,0.352
161551,4,1.0
161552,4,1.0
161554,2,0.26
161555,4,1.0
161556,4,1.0
161557,2,0.131
161558,4,1.0
161559,4,0.998
161560,2,0.459
161561,1,0.057
161562,1,0.075
161563,1,0.083
161564,2,0.211
161565,1,0.092
161566,1,0.04
161567,1,0.072
161568,2,0.231
161569,2,0.403
161570,2,0.16
161571,4,0.983
161572,1,0.059
161573,2,0.443
161574,3,0.857
161575,4,1.0
161576,3,0.679
161577,4,0.985
161578,2,0.28
161579,2,0.276
161580,2,0.148
161581,2,0.491
161582,3,0.657
161583,4,1.0
161584,2,0.183
161585,4,1.0
161586,3,0.73
161587,3,0.733
161588,2,0.328
161589,3,0.587
161590,3,0.654
161591,3,0.623
161592,2,0.152
161593,1,0.083
161594,2,0.148
161595,3,0.64
161596,2,0.375
161597,4,0.998
161598,4,1.0
161599,4,1.0
161600,4,1.0
161601,4,1.0
161602,4,1.0
161603,4,1.0
161604,4,1.0
161605,4,1.0
161606,4,0.984
161607,4,0.999
161608,4,0.949
161609,4,1.0
161610,4,1.0
161611,3,0.673
161612,3,0.76
161613,1,0.076
161614,1,0.072
161615,1,0.019
161616,2,0.243
161617,2,0.168
161618,4,0.995
161619,2,0.341
161620,4,1.0
161621,4,0.94
161622,4,1.0
161623,4,1.0
161624,4,1.0
161625,4,1.0
161626,2,0.184
161627,3,0.603
161628,2,0.369
161629,4,1.0
161630,4,0.931
161631,3,0.882
161632,3,0.611
161633,2,0.286
161634,2,0.181
161635,4,0.988
161636,2,0.488
161637,3,0.644
161638,3,0.594
161639,3,0.732
161640,3,0.859
161641,2,0.182
161642,4,1.0
161643,3,0.895
161644,3,0.793
161645,2,0.369
161646,3,0.524
161647,3,0.66
161648,2,0.371
161649,3,0.706
161650,4,0.985
161651,4,0.985
161652,4,1.0
161653,2,0.412
161654,1,0.079
161655,2,0.108
161656,2,0.254
161657,1,0.057
161658,1,0.031
161659,1,0.031
161660,1,0.1
161662,1,0.039
161663,1,0.031
161664,2,0.331
161904,3,0.712
161905,3,0.571
161906,2,0.21
161910,2,0.126
161911,2,0.204
161912,2,0.256
161913,3,0.776
161914,3,0.869
161915,4,0.974
161916,4,0.97
161917,2,0.43
161918,2,0.305
161919,4,1.0
161920,4,1.0
161921,2,0.13
161922,1,0.066
161923,1,0.093
161924,4,0.971
161925,4,0.996
161926,4,0.917
161927,2,0.127
161928,1,0.023
161929,4,1.0
161930,4,1.0
161931,4,0.992
161932,2,0.125
161933,3,0.847
161934,2,0.278
161965,1,0.007
161966,2,0.139
161967,3,0.765
161968,1,0.001
161975,4,1.0
162099,2,0.17
162104,3,0.528
162127,3,0.536
162130,3,0.899
162135,3,0.546
162136,3,0.816
162138,1,0.052
162148,2,0.44
162150,2,0.178
162152,2,0.334
162153,2,0.481
162155,3,0.897
162156,2,0.167
162157,3,0.805
162158,3,0.736
162159,2,0.335
162160,3,0.558
162165,3,0.787
162166,2,0.325
162171,4,0.953
162172,2,0.485
162173,3,0.631
162184,4,0.939
162186,4,0.92
162187,4,0.959
162188,3,0.887
162190,2,0.361
162193,1,0.091
162194,1,0.07
162196,3,0.896
162197,2,0.331
162198,2,0.211
162202,2,0.405
162203,4,0.944
162204,4,1.0
162205,4,0.991
162206,3,0.862
162207,2,0.108
162208,2,0.184
162209,2,0.276
162210,3,0.676
162211,3,0.86
162212,4,0.917
162213,2,0.249
162214,4,1.0
162215,1,0.085
162216,2,0.473
162217,3,0.577
162218,4,1.0
162219,2,0.15
162220,2,0.279
162221,2,0.306
162222,2,0.195
162223,2,0.135
162225,4,0.914
162226,3,0.798
162227,2,0.23
162228,1,0.072
162229,3,0.593
162230,3,0.799
162231,3,0.676
162232,2,0.107
162239,1,0.035
162240,1,0.08
162241,1,0.07
162244,1,0.032
162245,2,0.486
162246,3,0.635
162247,3,0.894
162248,4,1.0
162249,4,1.0
162250,4,1.0
162251,4,0.987
162252,4,0.988
162253,4,1.0
162254,2,0.35
162255,2,0.122
162256,2,0.493
162257,2,0.44
162258,3,0.895
162259,4,1.0
162260,4,1.0
162261,3,0.843
162262,4,1.0
162263,4,1.0
162264,4,1.0
162265,4,0.977
162266,3,0.749
162267,4,1.0
162268,2,0.414
162269,2,0.134
162270,1,0.053
162271,1,0.042
162272,2,0.128
162273,2,0.108
162274,1,0.085
162275,1,0.039
162276,2,0.199
162277,4,1.0
162278,2,0.233
162279,2,0.466
162280,3,0.811
162281,3,0.696
162282,2,0.471
162283,4,0.986
162284,3,0.855
162285,3,0.703
162286,2,0.312
162287,1,0.073
162288,1,0.084
162289,2,0.103
162290,3,0.751
162291,4,1.0
162292,4,1.0
162293,4,1.0
162294,4,1.0
162295,4,1.0
162296,3,0.833
162297,2,0.338
162298,2,0.475
162299,2,0.196
162300,4,0.985
162301,3,0.687
162302,4,0.98
162303,2,0.409
162304,3,0.669
162305,4,1.0
162306,4,1.0
162307,4,1.0
162308,4,1.0
162309,2,0.444
162310,4,1.0
162311,4,1.0
162312,4,0.951
162313,4,1.0
162314,4,1.0
162315,4,1.0
162316,3,0.587
162317,3,0.865
162318,4,0.998
162319,2,0.265
162320,3,0.749
162321,1,0.015
162322,2,0.248
162323,2,0.363
162324,3,0.793
162325,2,0.399
162326,3,0.647
162327,4,1.0
162328,4,1.0
162329,2,0.319
162330,4,0.909
162331,4,1.0
162332,4,1.0
162333,4,1.0
162334,4,1.0
162335,4,1.0
162336,3,0.736
162337,4,1.0
162338,4,1.0
162339,4,0.96
162340,3,0.648
162341,3,0.867
162342,4,1.0
162343,2,0.479
162344,3,0.845
162345,1,0.072
162346,3,0.545
162347,4,0.927
162348,3,0.6
162349,3,0.672
162350,4,1.0
162351,4,0.999
162352,2,0.401
162353,3,0.684
162354,2,0.393
162355,2,0.414
162356,3,0.558
162357,3,0.832
162358,2,0.154
162359,3,0.888
162360,3,0.699
162361,2,0.437
162362,2,0.22
162363,2,0.159
162364,2,0.341
162365,4,0.996
162366,4,0.994
162367,1,0.037
162368,1,0.059
162612,4,1.0
162613,2,0.22
162614,1,0.063
162618,2,0.454
162619,4,1.0
162620,4,1.0
162621,2,0.421
162622,2,0.498
162623,3,0.565
162624,3,0.614
162625,2,0.331
162626,2,0.195
162627,2,0.331
162628,2,0.274
162629,2,0.468
162630,1,0.077
162631,4,0.957
162632,4,1.0
162633,4,0.952
162634,3,0.741
162635,4,1.0
162636,3,0.698
162637,2,0.267
162638,1,0.099
162639,3,0.625
162640,2,0.112
162641,3,0.668
162642,2,0.312
162672,1,0.028
162673,1,0.026
162674,1,0.083
162675,4,0.917
162676,1,0.005
162679,4,1.0
162682,4,1.0
162807,2,0.227
162808,4,0.986
162813,2,0.278
162825,4,0.902
162828,2,0.48
162838,4,0.921
162843,3,0.692
162846,2,0.483
162853,2,0.213
162860,2,0.112
162861,2,0.104
162862,3,0.527
162863,3,0.698
162864,3,0.74
162865,2,0.145
162866,3,0.59
162867,2,0.396
162868,2,0.288
162892,2,0.384
162893,2,0.327
162899,4,0.995
162900,2,0.122
162901,1,0.045
162902,1,0.047
162904,4,0.917
162905,2,0.124
162909,1,0.098
162910,3,0.862
162911,2,0.354
162912,3,0.799
162913,3,0.722
162914,2,0.45
162915,3,0.732
162916,3,0.896
162917,2,0.48
162918,2,0.235
162919,2,0.449
162920,2,0.408
162921,2,0.435
162922,2,0.186
162923,3,0.791
162924,2,0.112
162925,4,0.987
162926,3,0.893
162927,2,0.263
162928,3,0.622
162929,3,0.587
162931,1,0.066
162932,4,0.982
162933,4,1.0
162934,4,0.94
162935,4,1.0
162936,1,0.055
162937,1,0.004
162938,1,0.005
162939,2,0.302
162944,1,0.071
162945,3,0.51
162946,1,0.036
162949,1,0.045
162951,3,0.573
162952,3,0.817
162953,4,0.966
162954,3,0.741
162955,3,0.606
162956,3,0.872
162957,2,0.169
162958,1,0.087
162959,3,0.503
162960,3,0.612
162961,4,0.957
162962,4,0.922
162963,4,0.97
162964,4,0.998
162965,4,1.0
162966,4,1.0
162967,3,0.858
162968,4,0.916
162969,2,0.378
162970,3,0.733
162971,4,0.968
162972,2,0.216
162973,3,0.548
162974,2,0.147
162975,2,0.248
162976,3,0.871
162977,2,0.165
162978,2,0.371
162979,1,0.09
162980,2,0.13
162981,2,0.117
162982,1,0.036
162983,1,0.05
162984,2,0.262
162985,2,0.124
162986,1,0.043
162987,2,0.135
162988,2,0.122
162989,3,0.727
162990,4,0.984
162991,2,0.391
162992,1,0.083
162993,1,0.028
162994,2,0.226
162995,2,0.299
162996,4,0.967
162997,1,0.008
162998,3,0.548
162999,4,1.0
163000,4,1.0
163001,4,1.0
163002,4,1.0
163003,4,1.0
163004,4,1.0
163005,4,1.0
163006,4,1.0
163007,4,1.0
163008,3,0.799
163009,3,0.512
163010,4,0.999
163011,2,0.339
163012,4,0.999
163013,4,1.0
163014,4,1.0
163015,4,1.0
163016,4,1.0
163017,4,1.0
163018,4,1.0
163019,4,1.0
163020,3,0.524
163021,4,1.0
163022,4,1.0
163023,4,1.0
163024,4,1.0
163025,4,1.0
163026,4,1.0
163027,2,0.367
163028,3,0.684
163029,1,0.096
163030,1,0.013
163031,4,1.0
163033,2,0.186
163034,4,0.971
163035,4,0.995
163036,3,0.515
163037,4,1.0
163038,4,1.0
163039,4,1.0
163040,4,1.0
163041,4,1.0
163042,4,1.0
163043,4,1.0
163044,4,1.0
163045,2,0.36
163046,4,0.982
163047,3,0.537
163048,2,0.184
163049,3,0.898
163050,2,0.274
163051,2,0.389
163052,4,0.975
163053,2,0.317
163054,4,0.996
163055,4,0.952
163056,4,0.934
163057,2,0.257
163058,4,0.977
163059,4,1.0
163060,4,0.994
163061,4,1.0
163062,4,0.995
163063,4,1.0
163064,3,0.769
163065,2,0.492
163066,4,0.943
163067,4,0.995
163068,4,0.995
163069,4,0.997
163070,2,0.475
163071,2,0.276
163072,2,0.108
163073,2,0.449
163074,2,0.201
163075,1,0.028
163076,2,0.121
163090,1,0.082
163092,1,0.004
163317,2,0.187
163318,3,0.675
163319,4,1.0
163320,2,0.185
163321,2,0.486
163325,2,0.122
163326,3,0.85
163327,4,1.0
163328,4,1.0
163329,3,0.761
163330,2,0.251
163331,3,0.852
163332,3,0.558
163333,2,0.128
163334,2,0.303
163335,4,0.957
163336,2,0.397
163337,4,1.0
163338,4,1.0
163339,4,0.922
163340,4,1.0
163341,2,0.419
163342,1,0.039
163343,2,0.344
163344,2,0.473
163345,3,0.82
163346,1,0.095
163347,4,0.973
163348,4,0.998
163349,4,1.0
163350,2,0.16
163380,1,0.051
163381,1,0.062
163382,3,0.625
163383,2,0.137
163384,1,0.039
163386,4,1.0
163387,4,1.0
163388,4,1.0
163389,4,1.0
163390,4,1.0
163518,4,0.994
163521,1,0.081
163522,4,0.922
163528,3,0.539
163530,2,0.201
163531,3,0.862
163544,3,0.622
163545,2,0.395
163547,1,0.083
163551,3,0.618
163552,2,0.458
163561,3,0.556
163562,3,0.564
163565,2,0.39
163569,3,0.571
163570,3,0.606
163571,3,0.715
163572,3,0.759
163573,4,0.994
163577,3,0.52
163588,3,0.507
163589,2,0.428
163600,1,0.086
163601,2,0.389
163607,3,0.522
163608,1,0.099
163609,4,0.904
163612,2,0.131
163613,2,0.139
163617,3,0.647
163618,3,0.771
163619,2,0.457
163620,2,0.24
163621,3,0.743
163622,3,0.586
163624,2,0.402
163625,1,0.071
163626,3,0.525
163627,3,0.536
163628,3,0.664
163629,3,0.577
163630,2,0.266
163631,3,0.669
163632,2,0.425
163633,4,1.0
163634,3,0.697
163635,3,0.548
163637,3,0.712
163638,1,0.054
163639,1,0.042
163640,4,1.0
163641,4,0.918
163642,3,0.645
163643,2,0.265
163644,1,0.096
163645,1,0.005
163651,1,0.029
163652,1,0.036
163653,1,0.085
163654,1,0.057
163655,2,0.199
163656,1,0.049
163657,1,0.023
163658,2,0.347
163659,2,0.16
163660,3,0.891
163661,3,0.813
163662,2,0.485
163663,4,0.972
163664,2,0.215
163665,2,0.176
163666,3,0.709
163667,2,0.443
163668,3,0.694
163669,4,0.93
163670,2,0.126
163671,3,0.736
163672,3,0.893
163673,1,0.07
163674,4,1.0
163675,3,0.889
163676,3,0.821
163677,3,0.601
163678,3,0.847
163679,4,1.0
163680,2,0.252
163681,4,0.954
163682,4,0.968
163685,2,0.283
163686,1,0.061
163687,1,0.09
163688,1,0.06
163689,2,0.363
163690,2,0.197
163691,3,0.513
163692,1,0.093
163693,2,0.221
163694,2,0.208
163695,2,0.187
163696,1,0.007
163697,4,1.0
163698,4,1.0
163699,2,0.19
163700,2,0.108
163701,2,0.212
163702,2,0.137
163703,4,1.0
163704,4,1.0
163705,1,0.072
163706,1,0.016
163707,4,1.0
163708,4,1.0
163709,4,1.0
163710,4,1.0
163711,2,0.443
163712,4,1.0
163713,4,1.0
163714,4,1.0
163715,4,0.979
163716,3,0.662
163717,2,0.385
163718,2,0.494
163719,3,0.699
163720,4,1.0
163721,3,0.525
163722,4,1.0
163723,4,1.0
163724,4,1.0
163725,4,1.0
163726,4,1.0
163727,4,1.0
163728,4,1.0
163729,4,1.0
163730,4,1.0
163731,4,1.0
163732,4,1.0
163733,4,1.0
163734,4,1.0
163735,2,0.263
163736,4,1.0
163737,1,0.054
163738,4,1.0
163742,2,0.349
163743,4,1.0
163744,3,0.554
163745,2,0.302
163746,4,0.999
163747,4,1.0
163748,4,0.966
163749,4,1.0
163750,4,1.0
163751,4,1.0
163752,4,1.0
163753,4,0.993
163754,2,0.137
163755,4,0.988
163756,4,0.994
163757,3,0.889
163758,1,0.088
163759,3,0.569
163760,2,0.352
163761,2,0.473
163762,4,0.983
163763,4,0.923
163764,3,0.678
163765,4,0.963
163766,4,1.0
163767,4,1.0
163768,4,1.0
163769,4,1.0
163770,4,1.0
163771,3,0.704
163772,3,0.827
163773,2,0.341
163774,4,0.998
163775,4,0.999
163776,4,1.0
163777,4,0.998
163778,3,0.775
163779,2,0.218
163780,2,0.26
163781,2,0.266
163782,2,0.162
163783,2,0.188
163784,2,0.21
163785,2,0.43
163800,2,0.155
163801,3,0.784
164023,4,1.0
164024,2,0.234
164026,4,0.989
164027,4,1.0
164028,4,0.996
164029,3,0.505
164031,4,1.0
164032,4,0.999
164033,2,0.106
164034,1,0.072
164035,2,0.211
164036,3,0.705
164037,3,0.885
164038,4,0.996
164039,2,0.217
164040,2,0.434
164041,3,0.597
164042,3,0.606
164043,2,0.163
164044,3,0.572
164045,2,0.332
164046,2,0.127
164047,3,0.894
164048,2,0.164
164049,1,0.087
164050,2,0.307
164051,2,0.232
164052,2,0.22
164053,1,0.045
164054,1,0.05
164055,2,0.174
164056,2,0.116
164057,2,0.175
164058,2,0.32
164087,1,0.016
164088,1,0.097
164089,2,0.252
164090,2,0.255
164091,2,0.405
164092,1,0.037
164226,3,0.827
164231,2,0.3
164232,2,0.404
164235,2,0.195
164236,3,0.809
164237,2,0.141
164245,4,0.908
164252,4,0.959
164254,1,0.022
164255,1,0.062
164256,1,0.014
164257,1,0.047
164258,2,0.269
164259,2,0.302
164270,3,0.55
164271,4,0.902
164272,3,0.532
164278,2,0.392
164279,2,0.403
164280,3,0.622
164281,2,0.107
164282,3,0.69
164284,2,0.254
164286,3,0.534
164287,2,0.231
164296,3,0.872
164306,3,0.796
164307,2,0.227
164308,2,0.205
164309,3,0.778
164312,3,0.771
164313,4,0.99
164314,2,0.248
164315,2,0.307
164316,4,0.99
164317,3,0.788
164318,2,0.478
164319,4,1.0
164320,1,0.047
164324,2,0.26
164325,4,0.968
164326,4,0.962
164327,3,0.872
164328,3,0.667
164329,3,0.81
164330,3,0.768
164333,3,0.562
164334,2,0.394
164335,4,1.0
164336,2,0.102
164337,4,1.0
164338,4,0.954
164339,2,0.335
164340,2,0.228
164341,2,0.316
164342,3,0.606
164344,3,0.837
164345,4,1.0
164346,2,0.144
164347,3,0.524
164348,4,0.998
164349,1,0.093
164350,2,0.489
164351,1,0.033
164352,1,0.004
164358,1,0.041
164359,1,0.091
164360,1,0.037
164361,1,0.022
164362,2,0.166
164363,4,0.985
164364,1,0.078
164365,1,0.015
164366,2,0.318
164367,1,0.093
164368,3,0.894
164369,3,0.884
164371,2,0.434
164372,4,0.944
164373,2,0.151
164374,1,0.025
164375,4,0.981
164376,2,0.111
164377,1,0.03
164378,2,0.305
164379,3,0.741
164380,4,0.989
164381,4,0.992
164383,4,0.993
164384,4,0.91
164385,4,0.971
164386,3,0.845
164387,3,0.668
164388,2,0.346
164389,4,0.987
164390,4,1.0
164391,4,1.0
164392,4,0.93
164393,2,0.106
164394,2,0.353
164395,1,0.045
164396,2,0.205
164397,2,0.483
164398,2,0.234
164399,3,0.511
164400,2,0.138
164401,1,0.087
164402,3,0.62
164403,3,0.517
164404,2,0.417
164405,4,1.0
164406,4,1.0
164407,2,0.127
164408,1,0.052
164409,2,0.445
164410,4,1.0
164411,2,0.228
164412,1,0.077
164413,4,1.0
164414,4,1.0
164415,3,0.71
164416,2,0.359
164417,3,0.699
164418,3,0.809
164419,4,1.0
164420,4,0.967
164421,1,0.064
164422,2,0.147
164423,4,1.0
164424,4,0.971
164425,4,1.0
164426,4,0.91
164427,3,0.606
164428,2,0.493
164429,1,0.038
164430,1,0.04
164431,3,0.667
164432,1,0.085
164433,3,0.872
164434,3,0.685
164435,3,0.863
164436,3,0.769
164437,1,0.082
164438,1,0.079
164439,4,1.0
164440,4,1.0
164441,4,1.0
164442,4,1.0
164443,4,1.0
164444,4,0.987
164445,2,0.349
164446,3,0.856
164447,3,0.539
164448,2,0.261
164450,3,0.817
164451,4,1.0
164452,4,1.0
164453,3,0.56
164454,2,0.191
164455,4,1.0
164456,4,1.0
164457,3,0.511
164458,2,0.489
164459,4,1.0
164460,3,0.662
164461,4,1.0
164462,3,0.577
164463,3,0.576
164464,3,0.662
164465,4,1.0
164466,4,1.0
164467,4,0.997
164468,3,0.735
164469,3,0.651
164470,4,0.973
164471,4,0.997
164472,3,0.725
164473,3,0.832
164474,4,1.0
164475,4,0.999
164476,4,1.0
164477,4,1.0
164478,4,1.0
164479,4,1.0
164480,4,0.996
164481,3,0.653
164482,3,0.615
164483,3,0.837
164484,4,0.997
164485,3,0.888
164486,4,0.918
164487,2,0.337
164488,3,0.737
164489,2,0.23
164490,3,0.519
164491,2,0.442
164492,2,0.389
164493,2,0.21
164494,1,0.089
164509,2,0.177
164510,2,0.213
164730,2,0.437
164731,4,1.0
164732,4,0.966
164734,4,1.0
164738,2,0.258
164739,2,0.196
164740,4,1.0
164741,2,0.151
164742,2,0.31
164743,4,0.985
164744,3,0.735
164745,1,0.086
164746,2,0.201
164747,3,0.509
164748,3,0.558
164749,2,0.294
164750,2,0.384
164751,3,0.876
164752,4,1.0
164753,3,0.539
164755,3,0.529
164756,2,0.434
164757,1,0.044
164758,1,0.075
164759,2,0.415
164760,4,0.999
164761,1,0.037
164762,1,0.031
164763,2,0.223
164764,1,0.056
164765,2,0.138
164766,1,0.02
164795,1,0.011
164796,1,0.065
164797,2,0.149
164798,2,0.471
164799,2,0.208
164800,1,0.042
164924,1,0.031
164925,1,0.034
164927,1,0.018
164929,4,0.995
164930,1,0.061
164934,4,0.967
164935,2,0.185
164937,2,0.329
164940,4,1.0
164943,3,0.84
164944,2,0.349
164945,3,0.797
164960,2,0.168
164961,4,0.908
164963,1,0.067
164966,2,0.16
164976,3,0.734
164979,2,0.256
164980,2,0.472
164981,3,0.644
164982,2,0.284
164983,2,0.285
164987,4,0.902
164988,2,0.181
164989,2,0.423
164990,4,0.99
164991,3,0.852
164993,2,0.441
164994,3,0.538
164996,2,0.437
164997,3,0.644
165000,2,0.324
165003,3,0.592
165004,2,0.277
165005,2,0.41
165017,2,0.319
165018,3,0.562
165019,3,0.535
165021,2,0.421
165022,1,0.081
165023,4,0.996
165025,3,0.689
165026,3,0.89
165027,4,1.0
165028,4,0.929
165029,1,0.047
165030,2,0.345
165031,3,0.655
165032,3,0.645
165033,3,0.706
165034,4,0.922
165035,3,0.518
165036,2,0.336
165037,1,0.05
165038,2,0.111
165041,3,0.627
165042,2,0.28
165043,4,1.0
165044,2,0.23
165045,4,0.905
165046,4,0.99
165047,2,0.166
165048,2,0.346
165050,2,0.172
165051,4,0.958
165052,2,0.253
165053,4,1.0
165054,4,0.909
165055,4,0.988
165056,3,0.644
165057,2,0.321
165058,2,0.186
165059,1,0.015
165063,2,0.441
165064,1,0.014
165065,1,0.035
165066,1,0.013
165067,1,0.1
165068,1,0.029
165069,1,0.028
165070,2,0.444
165071,4,1.0
165072,4,1.0
165073,3,0.814
165074,4,0.997
165075,4,1.0
165076,1,0.1
165077,4,0.998
165078,4,0.943
165079,4,0.99
165080,3,0.532
165081,2,0.127
165082,3,0.765
165083,3,0.586
165084,2,0.107
165085,1,0.08
165086,1,0.039
165087,3,0.827
165088,2,0.436
165089,3,0.697
165090,2,0.36
165091,4,0.934
165092,4,0.951
165093,4,0.968
165094,1,0.039
165095,3,0.895
165096,2,0.3
165097,2,0.279
165098,2,0.215
165099,4,1.0
165100,4,1.0
165101,2,0.42
165102,3,0.528
165103,2,0.323
165104,3,0.773
165105,2,0.444
165106,1,0.087
165107,1,0.012
165108,1,0.031
165109,1,0.038
165110,1,0.089
165111,3,0.861
165112,3,0.541
165113,4,0.906
165114,2,0.423
165115,2,0.16
165116,3,0.878
165117,2,0.161
165118,4,0.997
165119,2,0.152
165120,1,0.088
165121,4,1.0
165122,4,1.0
165123,3,0.778
165124,2,0.444
165125,4,0.918
165126,4,0.999
165127,4,1.0
165128,4,1.0
165129,2,0.288
165130,3,0.63
165131,1,0.027
165132,4,1.0
165133,4,1.0
165134,3,0.782
165135,2,0.457
165136,2,0.321
165137,3,0.877
165138,1,0.046
165139,1,0.06
165140,2,0.453
165142,3,0.676
165143,2,0.393
165144,2,0.372
165146,3,0.89
165147,4,0.982
165148,2,0.388
165149,4,1.0
165150,4,1.0
165151,4,1.0
165152,4,1.0
165153,2,0.197
165155,4,1.0
165157,3,0.674
165158,4,0.96
165159,4,1.0
165160,4,1.0
165161,3,0.573
165162,3,0.538
165163,4,1.0
165164,4,1.0
165165,1,0.07
165166,3,0.796
165167,4,1.0
165168,4,1.0
165169,3,0.667
165170,4,1.0
165171,4,1.0
165172,4,0.999
165173,4,0.943
165174,2,0.303
165175,4,0.998
165176,4,1.0
165177,2,0.459
165178,4,0.971
165179,3,0.856
165180,2,0.208
165181,3,0.884
165182,4,0.973
165183,4,0.982
165184,4,0.968
165185,4,1.0
165186,4,1.0
165187,4,1.0
165188,3,0.532
165189,2,0.411
165190,2,0.343
165191,3,0.617
165192,4,0.938
165193,2,0.193
165194,2,0.413
165195,2,0.409
165196,2,0.132
165197,3,0.695
165198,3,0.672
165199,3,0.501
165200,2,0.487
165201,1,0.096
165202,1,0.011
165203,2,0.17
165218,2,0.355
165438,4,0.992
165440,4,0.996
165441,4,0.91
165442,3,0.867
165445,3,0.677
165446,4,0.928
165447,2,0.315
165448,3,0.708
165449,2,0.234
165450,3,0.601
165451,3,0.765
165452,3,0.705
165453,2,0.205
165454,3,0.807
165455,2,0.36
165456,3,0.897
165457,3,0.789
165458,2,0.244
165461,2,0.487
165463,2,0.402
165464,3,0.732
165465,2,0.457
165466,4,0.96
165467,1,0.082
165468,4,0.983
165469,4,1.0
165470,4,0.997
165472,2,0.441
165473,2,0.217
165474,2,0.111
165475,2,0.292
165476,1,0.08
165503,1,0.02
165504,1,0.091
165505,1,0.028
165506,1,0.027
165507,1,0.034
165633,2,0.172
165634,4,0.949
165635,2,0.133
165636,1,0.071
165637,2,0.227
165638,1,0.022
165639,1,0.094
165640,3,0.776
165641,2,0.107
165644,1,0.056
165645,3,0.516
165646,2,0.182
165647,2,0.132
165648,4,0.961
165649,2,0.116
165650,2,0.195
165651,3,0.633
165652,4,0.938
165653,2,0.219
165656,4,0.931
165660,4,0.913
165666,4,0.914
165668,3,0.762
165669,4,1.0
165673,2,0.408
165674,3,0.565
165682,2,0.422
165683,3,0.626
165684,2,0.394
165685,3,0.74
165687,2,0.155
165688,1,0.032
165696,2,0.397
165697,4,0.972
165698,3,0.62
165703,2,0.257
165704,3,0.771
165705,2,0.145
165706,3,0.525
165707,1,0.084
165708,1,0.072
165710,2,0.211
165711,2,0.345
165712,2,0.241
165722,3,0.555
165726,1,0.072
165727,3,0.863
165728,4,0.942
165729,3,0.636
165730,2,0.149
165732,2,0.251
165733,3,0.746
165734,3,0.553
165735,2,0.318
165736,2,0.369
165737,2,0.147
165738,2,0.358
165739,3,0.858
165740,3,0.659
165741,2,0.173
165742,1,0.072
165743,3,0.801
165744,2,0.3
165745,2,0.275
165746,2,0.305
165747,3,0.555
165750,2,0.121
165751,3,0.887
165752,4,0.905
165753,3,0.674
165754,2,0.21
165755,3,0.708
165757,2,0.366
165760,1,0.033
165761,1,0.072
165762,2,0.424
165764,2,0.312
165765,1,0.047
165766,2,0.101
165771,1,0.03
165772,2,0.217
165773,4,0.995
165774,1,0.065
165775,1,0.065
165776,1,0.026
165777,1,0.051
165778,4,1.0
165779,4,1.0
165780,4,1.0
165781,2,0.11
165782,3,0.743
165783,4,0.997
165784,2,0.267
165785,2,0.409
165786,3,0.874
165787,3,0.898
165788,4,1.0
165789,4,0.94
165790,4,0.91
165791,1,0.041
165792,3,0.878
165793,2,0.14
165794,2,0.272
165796,3,0.782
165797,3,0.549
165798,3,0.542
165799,4,0.992
165800,3,0.816
165801,2,0.323
165802,4,0.95
165803,3,0.58
165804,4,1.0
165805,4,0.964
165806,4,0.902
165807,2,0.211
165808,2,0.26
165809,2,0.361
165810,3,0.873
165812,3,0.676
165813,4,1.0
165814,4,1.0
165815,1,0.017
165816,1,0.011
165817,1,0.015
165818,1,0.029
165819,1,0.063
165820,2,0.159
165821,1,0.06
165822,1,0.025
165823,1,0.012
165824,1,0.058
165825,2,0.265
165826,2,0.164
165827,1,0.035
165828,3,0.538
165829,2,0.245
165830,3,0.755
165831,4,0.987
165832,2,0.227
165833,4,1.0
165834,4,0.989
165835,3,0.532
165836,1,0.03
165837,2,0.101
165838,3,0.771
165839,2,0.229
165840,4,0.994
165841,3,0.734
165842,4,0.997
165843,3,0.72
165844,2,0.257
165845,3,0.739
