tileid,class,quantile
167181,1,0.016
167187,4,1.0
167196,1,0.033
167201,1,0.022
167206,4,1.0
167226,4,1.0
167227,4,1.0
167228,4,1.0
167230,3,0.854
167231,4,1.0
167232,4,0.999
167233,3,0.851
167234,2,0.409
167235,4,1.0
167236,3,0.734
167237,4,1.0
167238,4,0.973
167239,1,0.02
167240,1,0.047
167241,2,0.433
167242,4,1.0
167243,4,1.0
167266,4,1.0
167291,4,1.0
167292,4,1.0
167293,4,1.0
167294,4,1.0
167295,4,1.0
167296,4,1.0
167297,4,1.0
167298,4,1.0
167299,4,1.0
167303,4,1.0
167305,4,1.0
167306,4,1.0
167307,4,1.0
167308,4,1.0
167309,4,1.0
167310,4,1.0
167311,4,1.0
167312,4,1.0
167313,4,1.0
167314,4,1.0
167315,4,1.0
167316,4,1.0
167317,4,1.0
167318,4,0.994
167319,2,0.305
167320,4,0.986
167321,4,0.983
167322,4,1.0
167323,4,1.0
167324,4,1.0
167325,4,0.979
167326,3,0.534
167327,4,0.989
167328,4,0.993
167595,4,1.0
167596,3,0.583
167597,4,1.0
167601,1,0.005
167602,1,0.005
167603,4,1.0
167604,4,1.0
167605,1,0.064
167609,4,0.998
167610,2,0.272
167611,2,0.479
167612,1,0.003
167613,1,0.022
167628,4,0.916
167630,3,0.82
167854,4,1.0
167855,4,0.926
167857,3,0.896
167862,4,0.98
167873,4,1.0
167896,3,0.894
167897,3,0.866
167898,2,0.145
167914,4,1.0
167934,4,1.0
167935,4,1.0
167936,4,1.0
167937,4,1.0
167938,4,1.0
167939,3,0.856
167940,2,0.468
167941,2,0.135
167942,4,1.0
167943,4,1.0
167944,4,0.997
167945,4,1.0
167946,3,0.566
167947,1,0.082
167948,1,0.094
167949,4,0.995
167974,4,1.0
167975,4,1.0
167998,4,1.0
167999,4,1.0
168000,4,1.0
168001,4,1.0
168002,4,1.0
168003,4,1.0
168004,4,1.0
168005,4,1.0
168006,4,1.0
168007,4,1.0
168011,4,1.0
168015,4,1.0
168016,4,1.0
168017,4,1.0
168018,4,1.0
168019,4,1.0
168020,4,1.0
168021,4,1.0
168022,4,1.0
168023,4,1.0
168024,4,1.0
168025,4,1.0
168026,4,1.0
168028,4,1.0
168029,4,1.0
168030,4,0.994
168031,4,1.0
168032,4,0.99
168033,4,1.0
168034,4,1.0
168035,4,1.0
168036,2,0.431
168037,1,0.071
168302,4,1.0
168303,4,1.0
168304,4,1.0
168305,2,0.231
168306,4,1.0
168308,4,1.0
168309,4,1.0
168310,4,1.0
168311,4,1.0
168312,4,1.0
168313,4,1.0
168314,4,1.0
168315,4,1.0
168316,4,0.999
168317,4,0.962
168318,1,0.024
168319,4,0.966
168320,2,0.474
168321,4,1.0
168322,3,0.612
168323,3,0.619
168325,3,0.626
168326,1,0.019
168327,1,0.041
168328,2,0.299
168329,2,0.467
168332,2,0.269
168337,2,0.316
168338,3,0.788
168481,4,1.0
168482,4,1.0
168562,4,1.0
168563,2,0.247
168564,4,1.0
168596,2,0.31
168597,4,1.0
168599,1,0.0
168612,2,0.17
168614,4,1.0
168615,1,0.014
168634,4,1.0
168642,4,1.0
168643,4,1.0
168644,4,1.0
168645,4,1.0
168646,2,0.257
168647,4,1.0
168648,4,1.0
168649,4,1.0
168650,4,0.987
168651,4,1.0
168652,4,0.998
168653,4,1.0
168654,3,0.725
168655,4,1.0
168656,4,1.0
168657,4,1.0
168706,4,1.0
168707,4,1.0
168708,4,1.0
168709,4,1.0
168710,4,1.0
168711,4,1.0
168712,4,1.0
168713,4,1.0
168714,4,1.0
168715,4,1.0
168718,4,1.0
168719,4,1.0
168720,4,1.0
168723,4,1.0
168724,4,1.0
168725,4,1.0
168726,4,1.0
168727,4,1.0
168728,4,1.0
168729,4,1.0
168730,4,1.0
168731,4,1.0
168732,4,1.0
168733,4,1.0
168734,4,1.0
168735,4,1.0
168737,4,1.0
168738,4,1.0
168739,4,1.0
168740,4,1.0
168741,1,0.039
168742,4,1.0
168743,4,1.0
168744,4,1.0
168745,3,0.617
169012,4,1.0
169013,4,1.0
169014,4,1.0
169016,4,1.0
169024,4,1.0
169026,4,0.984
169027,4,1.0
169029,4,1.0
169032,4,0.993
169033,2,0.283
169034,4,0.905
169042,4,1.0
169045,4,0.998
169267,2,0.175
169268,4,1.0
169269,4,1.0
169270,4,1.0
169271,2,0.192
169272,4,1.0
169273,4,1.0
169303,4,1.0
169304,4,1.0
169307,2,0.239
169308,4,1.0
169309,4,1.0
169312,2,0.164
169322,2,0.288
169332,4,1.0
169341,4,1.0
169342,4,1.0
169349,4,1.0
169350,4,1.0
169353,4,1.0
169354,3,0.782
169355,4,1.0
169356,4,1.0
169357,4,1.0
169358,4,1.0
169359,4,1.0
169360,4,1.0
169361,3,0.509
169362,4,1.0
169415,4,1.0
169416,4,1.0
169417,4,1.0
169418,4,1.0
169419,4,1.0
169420,4,1.0
169421,4,1.0
169422,4,1.0
169423,4,1.0
169424,4,1.0
169425,4,1.0
169427,4,1.0
169428,4,1.0
169430,4,1.0
169431,4,1.0
169432,4,1.0
169433,4,1.0
169434,4,1.0
169435,4,1.0
169436,4,1.0
169437,4,1.0
169438,4,1.0
169439,4,1.0
169440,4,1.0
169441,4,1.0
169442,4,1.0
169443,4,1.0
169444,4,1.0
169445,4,1.0
169446,4,1.0
169447,4,1.0
169448,4,1.0
169449,4,1.0
169450,4,0.942
169451,4,1.0
169452,4,1.0
169695,4,0.999
169697,3,0.871
169716,2,0.182
169721,2,0.483
169722,3,0.538
169727,4,0.999
169732,3,0.561
169738,4,1.0
169742,4,1.0
169745,4,1.0
169746,4,1.0
169749,4,1.0
169750,4,1.0
169752,4,1.0
169753,4,1.0
169904,4,1.0
169950,4,1.0
169971,3,0.615
169976,2,0.355
169977,4,0.984
169978,4,1.0
169979,4,1.0
169980,4,1.0
169981,4,1.0
169985,3,0.846
169986,4,0.998
169987,4,1.0
169988,4,1.0
170007,4,1.0
170009,4,1.0
170014,2,0.398
170058,4,1.0
170059,4,1.0
170061,4,1.0
170062,2,0.24
170063,2,0.13
170064,2,0.469
170065,1,0.021
170066,4,1.0
170067,4,1.0
170068,4,1.0
170069,4,1.0
170070,4,1.0
170124,4,0.998
170125,4,1.0
170126,4,1.0
170127,4,1.0
170128,4,1.0
170129,4,1.0
170131,4,1.0
170132,4,1.0
170133,4,1.0
170140,4,1.0
170141,4,1.0
170142,4,1.0
170143,4,1.0
170144,4,1.0
170145,4,1.0
170146,4,1.0
170147,4,1.0
170149,4,1.0
170150,4,1.0
170151,4,1.0
170152,4,1.0
170153,4,1.0
170154,4,1.0
170155,4,1.0
170156,4,1.0
170157,1,0.023
170158,3,0.771
170160,3,0.552
170177,4,1.0
170178,4,1.0
170391,2,0.123
170402,4,1.0
170404,3,0.566
170411,4,1.0
170412,1,0.01
170420,2,0.145
170426,4,1.0
170427,4,1.0
170430,4,1.0
170433,3,0.591
170442,3,0.585
170446,4,1.0
170456,2,0.428
170457,4,1.0
170461,4,0.97
170462,4,1.0
170608,4,1.0
170609,4,1.0
170620,2,0.195
170635,1,0.019
170693,1,0.014
170694,4,1.0
170695,3,0.777
170696,4,1.0
170713,4,1.0
170714,4,1.0
170719,4,1.0
170733,4,0.918
170756,4,1.0
170766,4,1.0
170767,4,1.0
170770,4,1.0
170771,2,0.215
170772,4,0.99
170773,4,0.961
170774,3,0.616
170775,4,1.0
170776,4,1.0
170777,4,1.0
170833,4,1.0
170834,4,1.0
170835,4,1.0
170836,4,1.0
170838,4,1.0
170848,4,1.0
170849,4,1.0
170850,4,1.0
170851,4,1.0
170852,4,1.0
170853,4,1.0
170854,4,1.0
170855,4,1.0
170856,4,1.0
170857,4,1.0
170858,4,1.0
170859,4,1.0
170860,4,1.0
170861,4,1.0
170862,4,0.975
170863,4,1.0
170864,4,1.0
170866,4,1.0
170867,4,1.0
170868,4,0.908
170885,4,1.0
170886,4,1.0
170887,4,1.0
171098,4,1.0
171099,3,0.52
171102,4,1.0
171103,4,1.0
171110,4,0.996
171111,1,0.058
171119,4,1.0
171124,3,0.618
171128,4,1.0
171130,3,0.525
171133,4,1.0
171137,4,1.0
171138,4,1.0
171139,4,1.0
171140,4,1.0
171142,4,1.0
171143,3,0.855
171145,4,1.0
171148,3,0.564
171152,4,0.996
171155,4,1.0
171160,3,0.768
171162,4,0.967
171163,4,1.0
171165,4,0.999
171169,3,0.594
171170,2,0.167
171171,4,0.953
171314,4,1.0
171318,4,1.0
171319,4,1.0
171320,4,1.0
171340,2,0.406
171362,4,1.0
171363,4,1.0
171373,4,0.925
171380,2,0.109
171402,1,0.043
171403,4,1.0
171404,4,1.0
171405,4,1.0
171421,4,1.0
171422,4,1.0
171429,4,1.0
171430,3,0.801
171434,4,1.0
171435,4,1.0
171436,4,1.0
171440,4,1.0
171475,4,1.0
171476,4,0.997
171477,4,1.0
171478,4,1.0
171479,2,0.301
171480,3,0.507
171481,4,0.948
171482,1,0.041
171483,3,0.506
171484,4,1.0
171485,4,1.0
171544,4,1.0
171545,4,1.0
171552,4,1.0
171554,4,1.0
171555,4,1.0
171556,4,0.995
171557,4,1.0
171558,4,1.0
171559,4,1.0
171560,4,1.0
171561,4,1.0
171562,4,1.0
171563,4,1.0
171564,4,1.0
171565,4,1.0
171566,4,1.0
171567,4,1.0
171568,4,1.0
171569,4,1.0
171570,4,1.0
171571,4,1.0
171572,2,0.139
171573,3,0.601
171574,4,1.0
171575,4,1.0
171576,1,0.022
171593,4,1.0
171594,4,1.0
171595,4,1.0
171596,4,1.0
171806,1,0.0
171807,1,0.012
171809,1,0.008
171810,1,0.01
171811,3,0.503
171812,3,0.591
171817,4,1.0
171821,2,0.294
171834,4,0.999
171845,4,1.0
171846,1,0.031
171847,1,0.023
171848,4,1.0
171849,4,1.0
171851,4,0.966
171853,4,1.0
171856,4,0.999
171869,4,1.0
171870,2,0.497
171871,4,1.0
171873,4,0.952
171875,4,0.999
171880,3,0.787
171881,2,0.198
172006,3,0.761
172007,3,0.849
172027,4,0.997
172065,4,1.0
172066,4,1.0
172067,4,1.0
172084,4,1.0
172085,2,0.479
172086,2,0.308
172110,1,0.072
172111,2,0.239
172112,4,1.0
172113,4,1.0
172114,4,1.0
172128,2,0.165
172129,4,1.0
172130,4,1.0
172143,4,1.0
172144,2,0.145
172159,1,0.024
172182,4,1.0
172183,4,1.0
172184,4,1.0
172185,4,1.0
172186,4,1.0
172187,4,1.0
172188,2,0.417
172189,3,0.577
172190,4,1.0
172254,4,1.0
172256,4,1.0
172258,2,0.225
172262,2,0.254
172263,4,1.0
172264,3,0.777
172265,4,0.96
172266,4,0.959
172267,4,0.958
172268,4,0.995
172269,3,0.771
172270,4,1.0
172271,4,1.0
172272,4,1.0
172273,4,1.0
172274,4,1.0
172275,4,1.0
172276,4,1.0
172277,4,1.0
172278,4,1.0
172279,4,1.0
172280,4,1.0
172281,4,1.0
172282,4,1.0
172298,4,1.0
172300,4,1.0
172301,4,1.0
172302,4,1.0
172303,4,1.0
172304,4,1.0
172306,4,1.0
172513,1,0.006
172514,1,0.064
172515,4,1.0
172523,4,1.0
172524,1,0.005
172525,1,0.002
172539,3,0.892
172545,3,0.604
172553,4,1.0
172554,4,1.0
172555,2,0.168
172556,4,1.0
172557,4,1.0
172560,4,1.0
172566,4,1.0
172572,3,0.614
172573,4,1.0
172574,4,1.0
172575,4,0.996
172576,4,1.0
172578,3,0.608
172579,4,1.0
172580,4,1.0
172582,4,1.0
172584,2,0.421
172585,4,1.0
172587,3,0.616
172588,3,0.527
172590,4,0.972
172731,4,0.999
172733,4,1.0
172762,3,0.516
172771,3,0.822
172819,4,1.0
172820,4,1.0
172821,4,1.0
172835,4,1.0
172836,4,1.0
172837,4,1.0
172838,4,1.0
172845,4,0.918
172847,1,0.03
172849,4,0.93
172857,4,1.0
172888,4,1.0
172890,4,1.0
172891,4,1.0
172894,4,0.996
172895,4,1.0
172896,4,1.0
172958,3,0.79
172962,4,0.998
172963,3,0.721
172971,4,1.0
172972,4,1.0
172973,4,1.0
172974,4,1.0
172975,4,0.998
172976,2,0.285
172977,2,0.137
172978,1,0.094
172979,4,0.913
172980,4,1.0
172981,4,1.0
172982,4,1.0
172983,2,0.275
172984,2,0.19
172985,4,1.0
172986,4,1.0
172987,4,1.0
172988,4,1.0
172989,4,1.0
172990,4,1.0
173001,4,1.0
173002,4,1.0
173008,4,1.0
173009,4,1.0
173010,4,1.0
173011,4,1.0
173012,4,1.0
173013,4,1.0
173014,4,1.0
173015,4,1.0
173220,1,0.001
173221,1,0.0
173222,1,0.041
173223,2,0.152
173224,1,0.022
173232,1,0.013
173233,1,0.034
173252,4,0.923
173253,1,0.049
173259,4,1.0
173262,4,1.0
173263,4,1.0
173265,4,1.0
173282,4,1.0
173283,4,1.0
173284,4,1.0
173285,4,1.0
173286,4,1.0
173287,3,0.71
173288,4,1.0
173289,4,1.0
173290,4,1.0
173292,4,1.0
173293,4,1.0
173294,4,1.0
173295,4,1.0
173296,3,0.847
173298,3,0.848
173299,4,0.991
173300,4,0.995
173441,1,0.02
173442,4,1.0
173443,3,0.791
173445,4,1.0
173446,4,1.0
173477,3,0.593
173478,4,1.0
173527,2,0.124
173528,4,1.0
173529,4,1.0
173530,4,1.0
173545,4,1.0
173546,4,1.0
173549,2,0.113
173554,4,1.0
173555,2,0.249
173559,4,1.0
173565,4,1.0
173599,4,1.0
173600,4,1.0
173601,3,0.606
173602,4,0.943
173603,4,1.0
173606,2,0.286
173607,2,0.433
173668,4,1.0
173676,4,1.0
173677,4,1.0
173680,4,1.0
173682,4,0.998
173683,3,0.55
173684,1,0.057
173685,1,0.098
173686,2,0.443
173687,3,0.79
173688,4,1.0
173689,2,0.306
173690,3,0.799
173691,2,0.305
173692,2,0.369
173693,4,1.0
173694,4,1.0
173695,4,1.0
173696,4,1.0
173697,4,1.0
173717,3,0.656
173718,3,0.717
173719,3,0.662
173720,4,1.0
173721,4,1.0
173722,3,0.72
173723,3,0.728
173724,2,0.202
173725,4,1.0
173726,4,1.0
173727,4,1.0
173728,4,1.0
173925,1,0.012
173926,1,0.055
173927,1,0.009
173928,1,0.001
173929,3,0.794
173930,3,0.691
173931,4,1.0
173932,4,0.98
173936,1,0.014
173958,4,1.0
173961,2,0.332
173970,4,1.0
173978,3,0.818
173980,4,1.0
173987,4,1.0
173991,4,1.0
173992,4,1.0
173993,4,1.0
173994,4,1.0
173995,4,1.0
173996,4,1.0
173997,4,1.0
173998,4,1.0
173999,4,1.0
174000,4,1.0
174001,4,1.0
174002,3,0.82
174003,3,0.598
174008,4,0.999
174009,4,1.0
174151,4,1.0
174153,4,1.0
174154,4,1.0
174236,4,1.0
174237,4,1.0
174238,4,1.0
174252,4,1.0
174255,4,1.0
174259,2,0.224
174260,3,0.796
174261,4,1.0
174262,4,1.0
174264,4,0.996
174267,4,1.0
174289,4,1.0
174302,4,1.0
174303,4,1.0
174305,4,1.0
174307,4,0.988
174308,4,1.0
174309,3,0.888
174310,4,1.0
174311,4,1.0
174313,2,0.43
174314,4,1.0
174375,4,1.0
174379,2,0.316
174380,4,1.0
174381,3,0.826
174382,1,0.089
174383,4,0.999
174384,4,1.0
174385,4,1.0
174386,4,1.0
174387,4,1.0
174388,3,0.88
174389,4,1.0
174390,4,0.994
174391,4,1.0
174392,3,0.682
174393,1,0.086
174394,2,0.165
174395,1,0.057
174396,3,0.605
174397,3,0.663
174398,3,0.703
174399,2,0.384
174400,4,0.918
174401,4,1.0
174402,4,1.0
174403,3,0.819
174404,4,1.0
174405,4,1.0
174417,4,1.0
174418,4,1.0
174426,4,1.0
174427,4,1.0
174428,4,1.0
174429,2,0.311
174430,4,1.0
174431,3,0.613
174432,3,0.665
174433,1,0.035
174434,4,1.0
174435,4,1.0
174436,4,1.0
174437,4,1.0
174438,4,1.0
174632,2,0.133
174636,1,0.011
174638,4,1.0
174648,3,0.898
174649,4,1.0
174659,4,1.0
174676,4,1.0
174677,4,1.0
174679,4,1.0
174681,4,1.0
174687,4,1.0
174688,4,1.0
174692,4,1.0
174697,4,1.0
174698,4,1.0
174699,4,0.987
174700,4,1.0
174702,3,0.763
174703,4,1.0
174706,4,1.0
174707,4,1.0
174708,4,0.951
174709,4,1.0
174710,4,0.985
174711,4,0.978
174715,3,0.877
174716,4,1.0
174717,4,1.0
174718,3,0.523
174719,4,0.98
174860,4,1.0
174861,4,1.0
174868,4,1.0
174869,3,0.604
174870,4,1.0
174873,4,1.0
174883,4,1.0
174884,4,1.0
174894,2,0.317
174937,4,1.0
174938,4,1.0
174939,4,1.0
174940,4,0.992
174944,4,1.0
174945,4,1.0
174946,4,1.0
174947,4,1.0
174959,4,1.0
174960,4,1.0
174962,4,1.0
174963,4,0.978
174969,4,1.0
174970,4,1.0
174974,1,0.034
175011,4,0.968
175016,4,1.0
175017,2,0.244
175082,2,0.196
175083,4,1.0
175084,3,0.587
175085,4,1.0
175086,4,1.0
175087,4,1.0
175089,4,1.0
175090,4,0.997
175091,4,0.996
175092,2,0.308
175093,4,0.979
175094,4,0.984
175095,4,1.0
175096,4,1.0
175097,4,1.0
175098,4,0.96
175099,4,1.0
175100,2,0.173
175101,4,0.942
175102,1,0.07
175103,3,0.845
175104,4,0.932
175105,4,0.926
175106,2,0.461
175107,3,0.821
175108,4,0.988
175109,3,0.731
175110,2,0.138
175111,2,0.224
175125,4,1.0
175126,4,1.0
175127,4,1.0
175128,4,1.0
175129,4,1.0
175130,4,1.0
175136,4,1.0
175137,4,1.0
175138,4,1.0
175139,4,1.0
175140,3,0.604
175141,4,0.998
175142,3,0.85
175143,1,0.02
175144,1,0.047
175145,4,1.0
175146,3,0.855
175147,4,1.0
175148,4,1.0
175149,2,0.219
175150,4,1.0
175151,4,1.0
175152,4,1.0
175339,4,0.935
175342,2,0.202
175343,1,0.072
175351,1,0.015
175352,3,0.795
175357,4,0.98
175367,1,0.004
175377,4,1.0
175385,3,0.626
175386,4,1.0
175387,4,1.0
175391,4,1.0
175392,4,1.0
175394,4,1.0
175396,4,0.994
175397,4,0.999
175400,4,0.988
175401,2,0.144
175408,4,1.0
175410,4,1.0
175411,4,1.0
175415,4,1.0
175416,4,1.0
175417,4,1.0
175418,4,0.997
175419,2,0.425
175422,4,1.0
175423,4,1.0
175424,4,0.954
175425,4,1.0
175426,4,1.0
175427,4,1.0
175568,4,1.0
175573,4,1.0
175574,4,1.0
175575,4,1.0
175577,4,1.0
175578,4,1.0
175579,4,1.0
175581,4,1.0
175583,4,0.905
175602,4,1.0
175628,4,1.0
175629,4,1.0
175630,4,1.0
175631,4,0.952
175632,4,0.986
175647,3,0.699
175648,4,1.0
175652,4,1.0
175653,4,1.0
175654,4,1.0
175655,4,1.0
175661,4,1.0
175667,4,1.0
175668,4,1.0
175669,4,1.0
175672,4,0.996
175674,4,1.0
175678,4,1.0
175681,4,1.0
175683,4,1.0
175684,4,1.0
175697,1,0.009
175699,4,1.0
175787,4,1.0
175788,4,1.0
175792,4,1.0
175793,4,1.0
175794,4,1.0
175795,4,1.0
175796,4,1.0
175797,4,1.0
175799,4,1.0
175800,3,0.887
175801,2,0.426
175802,1,0.077
175803,2,0.295
175804,4,1.0
175805,4,1.0
175806,4,0.997
175807,2,0.185
175808,3,0.61
175809,1,0.093
175810,2,0.118
175811,1,0.062
175812,3,0.587
175813,3,0.589
175814,3,0.721
175815,4,1.0
175816,4,1.0
175817,4,1.0
175818,2,0.223
175819,4,0.997
175833,4,1.0
175834,4,1.0
175835,4,1.0
175836,4,1.0
175837,4,1.0
175838,4,1.0
175839,3,0.84
175846,4,1.0
175847,4,1.0
175848,4,1.0
175849,4,1.0
175850,4,1.0
175851,4,1.0
175852,2,0.328
175853,4,1.0
175855,4,0.972
175856,4,1.0
175857,4,0.964
175858,4,0.949
175859,1,0.036
175860,4,0.99
175861,4,1.0
176047,4,1.0
176050,4,0.982
176058,1,0.002
176059,1,0.008
176076,3,0.855
176077,4,0.999
176093,2,0.182
176094,3,0.813
176095,3,0.685
176096,4,1.0
176097,4,1.0
176098,4,1.0
176107,4,0.956
176109,4,1.0
176111,3,0.592
176114,4,1.0
176115,4,1.0
176116,4,1.0
176120,4,0.997
176121,2,0.321
176123,4,1.0
176124,4,1.0
176125,4,1.0
176126,4,1.0
176127,3,0.826
176128,4,1.0
176129,4,1.0
176130,4,1.0
176131,4,0.967
176132,4,1.0
176133,4,1.0
176134,3,0.616
176135,4,1.0
176277,4,1.0
176278,4,1.0
176287,2,0.29
176288,4,0.98
176289,4,1.0
176290,4,1.0
176298,4,1.0
176299,4,1.0
176301,3,0.826
176303,4,1.0
176309,2,0.37
176310,2,0.264
176317,1,0.062
176360,4,1.0
176361,4,1.0
176362,4,1.0
176363,4,1.0
176366,3,0.874
176367,4,0.98
176375,4,1.0
176379,4,1.0
176388,4,1.0
176389,4,1.0
176390,4,1.0
176391,1,0.058
176392,4,1.0
176395,2,0.395
176493,4,1.0
176494,4,1.0
176495,4,0.998
176496,4,1.0
176497,4,1.0
176498,4,1.0
176500,4,1.0
176501,4,1.0
176502,4,1.0
176504,4,1.0
176507,4,1.0
176510,4,1.0
176511,3,0.716
176512,3,0.582
176513,4,1.0
176514,4,0.998
176515,4,1.0
176516,4,1.0
176517,4,0.997
176518,2,0.207
176519,1,0.05
176520,1,0.088
176521,2,0.26
176522,2,0.244
176523,4,0.996
176524,4,0.984
176525,4,1.0
176526,4,0.998
176527,2,0.243
176528,4,0.994
176529,1,0.012
176542,4,1.0
176543,4,1.0
176544,4,1.0
176545,4,1.0
176546,4,1.0
176547,4,1.0
176557,3,0.525
176558,4,1.0
176559,4,1.0
176560,4,1.0
176561,4,1.0
176562,4,1.0
176563,4,1.0
176564,4,1.0
176565,4,0.909
176566,4,0.935
176567,1,0.018
176569,4,1.0
176570,3,0.802
176757,4,1.0
176758,4,1.0
176766,1,0.0
176801,4,1.0
176802,4,1.0
176804,4,1.0
176805,1,0.044
176808,4,1.0
176812,4,1.0
176815,4,1.0
176816,4,1.0
176817,4,1.0
176818,4,1.0
176820,4,1.0
176822,4,1.0
176823,4,0.998
176824,4,1.0
176825,4,1.0
176828,4,1.0
176829,4,0.97
176830,4,1.0
176831,4,1.0
176832,4,1.0
176835,4,1.0
176836,4,1.0
176837,4,0.998
176838,4,1.0
176839,4,1.0
176841,2,0.328
176844,4,1.0
176845,4,1.0
176984,1,0.039
176986,2,0.136
176987,1,0.009
176998,4,1.0
176999,4,1.0
177000,4,1.0
177001,2,0.457
177002,2,0.15
177004,4,1.0
177005,4,1.0
177006,4,1.0
177007,4,1.0
177008,4,1.0
177009,4,1.0
177010,4,0.925
177011,4,0.995
177012,4,0.967
177017,4,0.998
177018,3,0.62
177053,4,1.0
177055,4,1.0
177057,4,1.0
177061,4,1.0
177062,4,1.0
177068,4,1.0
177069,4,1.0
177070,4,1.0
177071,4,1.0
177072,4,1.0
177080,4,1.0
177082,4,1.0
177083,4,1.0
177084,4,1.0
177085,4,1.0
177086,4,1.0
177089,4,0.997
177095,3,0.889
177096,2,0.23
177097,4,1.0
177101,4,0.941
177102,4,0.985
177106,4,0.955
177112,4,0.981
177114,4,1.0
177115,1,0.02
177116,2,0.34
177186,4,1.0
177200,4,1.0
177201,4,1.0
177202,4,1.0
177203,4,1.0
177204,3,0.528
177205,4,1.0
177209,4,1.0
177219,4,1.0
177220,4,0.987
177222,4,0.982
177223,2,0.271
177224,4,1.0
177225,3,0.653
177226,1,0.054
177227,1,0.058
177228,3,0.644
177229,4,1.0
177230,3,0.835
177231,4,1.0
177232,2,0.25
177233,3,0.695
177234,2,0.217
177235,4,0.955
177236,3,0.89
177237,2,0.133
177238,4,1.0
177250,4,1.0
177251,4,1.0
177252,4,1.0
177253,4,1.0
177254,4,1.0
177255,4,1.0
177269,4,0.973
177270,4,1.0
177271,4,1.0
177272,2,0.487
177273,4,1.0
177274,4,1.0
177275,4,1.0
177276,4,1.0
177277,4,1.0
177278,2,0.101
177461,4,1.0
177462,3,0.665
177464,4,1.0
177465,4,0.996
177466,4,1.0
177488,2,0.366
177510,4,1.0
177513,4,1.0
177515,4,1.0
177518,4,1.0
177524,4,1.0
177525,4,1.0
177527,4,1.0
177528,4,1.0
177529,4,1.0
177530,4,1.0
177531,4,1.0
177532,4,1.0
177536,4,1.0
177539,4,0.972
177540,4,0.972
177545,4,1.0
177546,4,1.0
177551,4,0.987
177552,1,0.026
177692,4,1.0
177693,4,1.0
177694,4,0.954
177695,4,1.0
177696,4,0.983
177697,4,1.0
177699,4,1.0
177700,4,1.0
177710,4,1.0
177711,3,0.67
177712,4,1.0
177713,4,1.0
177714,4,1.0
177715,4,0.998
177716,4,1.0
177717,4,1.0
177718,3,0.805
177719,4,1.0
177720,1,0.044
177724,4,1.0
177725,2,0.446
177733,4,1.0
177734,4,1.0
177735,4,1.0
177759,4,0.96
177762,4,1.0
177763,4,1.0
177766,3,0.83
177767,4,1.0
177768,4,1.0
177773,4,1.0
177774,4,1.0
177775,4,1.0
177776,4,1.0
177777,4,1.0
177778,4,1.0
177779,4,1.0
177780,4,1.0
177781,4,1.0
177782,4,1.0
177785,4,1.0
177787,4,0.997
177788,3,0.705
177790,4,1.0
177791,4,0.996
177795,3,0.894
177796,4,1.0
177797,4,1.0
177801,4,1.0
177806,4,1.0
177807,2,0.159
177808,1,0.064
177809,1,0.035
177810,3,0.868
177811,4,1.0
177812,4,1.0
177813,4,1.0
177814,4,1.0
177836,4,1.0
177838,4,1.0
177839,2,0.451
177842,4,1.0
177843,4,1.0
177907,4,1.0
177908,3,0.829
177911,4,1.0
177912,4,1.0
177913,4,1.0
177914,4,1.0
177916,4,1.0
177923,4,1.0
177927,4,1.0
177928,4,1.0
177930,4,1.0
177931,4,1.0
177932,4,1.0
177933,3,0.641
177934,2,0.495
177935,1,0.077
177936,1,0.092
177937,2,0.112
177938,2,0.402
177939,2,0.439
177940,2,0.435
177941,2,0.456
177942,4,1.0
177943,3,0.72
177944,2,0.227
177945,4,0.999
177946,2,0.105
177947,4,0.988
177948,4,0.999
177949,4,1.0
177957,4,1.0
177958,4,1.0
177959,4,1.0
177960,4,1.0
177961,4,1.0
177962,4,1.0
177963,4,1.0
177978,4,1.0
177979,3,0.638
177980,4,1.0
177981,3,0.514
177982,4,1.0
177983,4,1.0
177984,4,1.0
177985,4,1.0
177986,2,0.483
178168,1,0.066
178169,1,0.021
178171,4,1.0
178172,4,1.0
178185,1,0.015
178218,4,1.0
178223,4,1.0
178224,4,1.0
178226,3,0.541
178227,4,1.0
178233,4,1.0
178235,4,1.0
178236,4,1.0
178237,4,1.0
178238,4,1.0
178243,4,1.0
178244,4,1.0
178250,4,1.0
178251,4,1.0
178252,4,0.963
178253,4,1.0
178254,4,1.0
178257,4,1.0
178258,1,0.092
178259,4,1.0
178260,1,0.022
178395,4,1.0
178396,4,1.0
178397,4,1.0
178398,4,0.945
178399,4,1.0
178400,4,1.0
178401,4,0.904
178402,4,1.0
178403,4,1.0
178404,4,1.0
178405,2,0.101
178408,4,1.0
178409,4,1.0
178432,4,1.0
178440,4,1.0
178441,4,1.0
178442,4,1.0
178443,3,0.829
178456,4,1.0
178457,4,1.0
178467,1,0.087
178468,4,1.0
178469,4,1.0
178471,4,1.0
178473,4,1.0
178474,4,1.0
178479,4,1.0
178482,4,1.0
178483,4,1.0
178484,4,1.0
178485,4,1.0
178486,4,1.0
178487,3,0.899
178488,4,1.0
178490,4,1.0
178494,4,1.0
178495,4,1.0
178497,4,1.0
178498,4,0.978
178503,4,1.0
178504,2,0.276
178505,2,0.439
178511,4,1.0
178512,4,1.0
178513,4,1.0
178522,4,1.0
178523,4,0.999
178527,4,0.992
178533,4,1.0
178536,4,1.0
178537,4,1.0
178547,4,1.0
178549,4,1.0
178550,4,1.0
178551,4,1.0
